recording,mode,variant,timestamp,event,text
1786194763609,free_text,baseline,96120.0,endpoint,белый
1786194763609,free_text,baseline,98760.0,endpoint,назад
1786194763609,free_text,baseline,105960.0,endpoint,назад
1786194763609,free_text,baseline,108600.0,endpoint,назад
1786194763609,free_text,baseline,111960.0,endpoint,доступность
1786194763609,free_text,baseline,114840.0,endpoint,список
1786194763609,free_text,baseline,151320.0,endpoint,назад
1786194763609,free_text,baseline,157080.0,endpoint,список
1786194763609,free_text,baseline,160440.0,endpoint,безалкогольное
1786194763609,free_text,baseline,163320.0,endpoint,святой
1786194763609,free_text,baseline,169080.0,endpoint,источник
1786194763609,free_text,baseline,172680.0,endpoint,назад
1786194763609,free_text,baseline,175560.0,endpoint,напитки
1786194763609,free_text,baseline,179400.0,endpoint,назад
1786194763609,command_menu,webrtc_ns_low,11160.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,13080.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,15000.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,16680.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,17880.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,19080.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,24120.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,26040.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,27240.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,28440.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,47400.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,49560.0,endpoint,вверх вверх
1786194763609,command_menu,webrtc_ns_low,52200.0,endpoint,вниз вниз
1786194763609,command_menu,webrtc_ns_low,53400.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,54600.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,55800.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,57000.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_low,59160.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_low,66600.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_low,71400.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_low,74040.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_low,82440.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,89880.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_low,95160.0,endpoint,[unk]
1786194763609,command_menu,webrtc_ns_low,111480.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_low,159480.0,endpoint,справка
1786194763609,command_menu,webrtc_ns_low,168600.0,endpoint,ценника
1786194763609,command_menu,webrtc_ns_low,175560.0,endpoint,настройки
1786194763609,free_text,webrtc_ns_low,11160.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_low,13560.0,endpoint,низ
1786194763609,free_text,webrtc_ns_low,15000.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_low,16680.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_low,17880.0,endpoint,верх
1786194763609,free_text,webrtc_ns_low,19080.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_low,24120.0,endpoint,верх
1786194763609,free_text,webrtc_ns_low,26040.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_low,27240.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_low,28440.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_low,47400.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_low,49560.0,endpoint,вверх вверх
1786194763609,free_text,webrtc_ns_low,52200.0,endpoint,вниз вниз
1786194763609,free_text,webrtc_ns_low,53400.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_low,54600.0,endpoint,верх
1786194763609,free_text,webrtc_ns_low,55800.0,endpoint,верх
1786194763609,free_text,webrtc_ns_low,57000.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_low,59640.0,endpoint,печать
1786194763609,free_text,webrtc_ns_low,62280.0,endpoint,белый
1786194763609,free_text,webrtc_ns_low,63960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_low,67320.0,endpoint,же печать
1786194763609,free_text,webrtc_ns_low,71880.0,endpoint,печать
1786194763609,free_text,webrtc_ns_low,74520.0,endpoint,жёлтой
1786194763609,free_text,webrtc_ns_low,83160.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_low,90600.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_low,96120.0,endpoint,белый
1786194763609,free_text,webrtc_ns_low,98760.0,endpoint,назад
1786194763609,free_text,webrtc_ns_low,105960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_low,108600.0,endpoint,назад
1786194763609,free_text,webrtc_ns_low,112200.0,endpoint,доступность
1786194763609,free_text,webrtc_ns_low,114840.0,endpoint,список
1786194763609,free_text,webrtc_ns_low,151320.0,endpoint,назад
1786194763609,free_text,webrtc_ns_low,157080.0,endpoint,список
1786194763609,free_text,webrtc_ns_low,160440.0,endpoint,безалкогольное
1786194763609,free_text,webrtc_ns_low,163320.0,endpoint,святой
1786194763609,free_text,webrtc_ns_low,169080.0,endpoint,источник
1786194763609,free_text,webrtc_ns_low,172680.0,endpoint,назад
1786194763609,free_text,webrtc_ns_low,175560.0,endpoint,напитки
1786194763609,free_text,webrtc_ns_low,179400.0,endpoint,назад
1786194763609,command_menu,webrtc_ns_moderate,11160.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,13080.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,15000.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,16680.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,17880.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,19080.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,24120.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,26040.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,27240.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,28440.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,47400.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,49560.0,endpoint,вверх вверх
1786194763609,command_menu,webrtc_ns_moderate,52200.0,endpoint,вниз вниз
1786194763609,command_menu,webrtc_ns_moderate,53400.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,54600.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,55800.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,57000.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_moderate,59160.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_moderate,66600.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_moderate,71400.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_moderate,74040.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_moderate,82680.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_moderate,89880.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_moderate,95160.0,endpoint,[unk]
1786194763609,command_menu,webrtc_ns_moderate,111480.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_moderate,159480.0,endpoint,справка
1786194763609,command_menu,webrtc_ns_moderate,168600.0,endpoint,ценника
1786194763609,command_menu,webrtc_ns_moderate,175560.0,endpoint,настройки
1786194763609,free_text,webrtc_ns_moderate,11160.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_moderate,13560.0,endpoint,низ
1786194763609,free_text,webrtc_ns_moderate,15000.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_moderate,16680.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_moderate,19080.0,endpoint,вверх вверх
1786194763609,free_text,webrtc_ns_moderate,24120.0,endpoint,верх
1786194763609,free_text,webrtc_ns_moderate,26040.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_moderate,27240.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_moderate,28440.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_moderate,47400.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_moderate,49560.0,endpoint,вверх вверх
1786194763609,free_text,webrtc_ns_moderate,52200.0,endpoint,вниз вниз
1786194763609,free_text,webrtc_ns_moderate,53400.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_moderate,54600.0,endpoint,верх
1786194763609,free_text,webrtc_ns_moderate,55800.0,endpoint,верх
1786194763609,free_text,webrtc_ns_moderate,57000.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_moderate,59640.0,endpoint,печать
1786194763609,free_text,webrtc_ns_moderate,62280.0,endpoint,белый
1786194763609,free_text,webrtc_ns_moderate,63960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_moderate,67320.0,endpoint,же печать
1786194763609,free_text,webrtc_ns_moderate,71880.0,endpoint,печать
1786194763609,free_text,webrtc_ns_moderate,74520.0,endpoint,жёлтой
1786194763609,free_text,webrtc_ns_moderate,83160.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_moderate,90600.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_moderate,96120.0,endpoint,белый
1786194763609,free_text,webrtc_ns_moderate,98760.0,endpoint,назад
1786194763609,free_text,webrtc_ns_moderate,105960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_moderate,108600.0,endpoint,назад
1786194763609,free_text,webrtc_ns_moderate,112200.0,endpoint,доступность
1786194763609,free_text,webrtc_ns_moderate,114840.0,endpoint,список
1786194763609,free_text,webrtc_ns_moderate,151560.0,endpoint,назад
1786194763609,free_text,webrtc_ns_moderate,157080.0,endpoint,в список
1786194763609,free_text,webrtc_ns_moderate,160440.0,endpoint,безалкогольное
1786194763609,free_text,webrtc_ns_moderate,163320.0,endpoint,святой
1786194763609,free_text,webrtc_ns_moderate,169080.0,endpoint,источник
1786194763609,free_text,webrtc_ns_moderate,172680.0,endpoint,назад
1786194763609,free_text,webrtc_ns_moderate,175560.0,endpoint,напитки
1786194763609,free_text,webrtc_ns_moderate,179400.0,endpoint,назад
1786194763609,command_menu,webrtc_ns_high,11160.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,13080.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,15000.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,16680.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,17880.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,19080.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,24360.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,26040.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,27240.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,28440.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,47400.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,49560.0,endpoint,вверх вверх
1786194763609,command_menu,webrtc_ns_high,52200.0,endpoint,вниз вниз
1786194763609,command_menu,webrtc_ns_high,53400.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,54600.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,55800.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,57000.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_high,59160.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_high,66840.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_high,71400.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_high,74040.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_high,82680.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_high,89880.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_high,95160.0,endpoint,[unk]
1786194763609,command_menu,webrtc_ns_high,111480.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_high,159480.0,endpoint,справка
1786194763609,command_menu,webrtc_ns_high,168600.0,endpoint,ценника
1786194763609,command_menu,webrtc_ns_high,175560.0,endpoint,настройки
1786194763609,free_text,webrtc_ns_high,11160.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_high,13560.0,endpoint,низ
1786194763609,free_text,webrtc_ns_high,15480.0,endpoint,тунис
1786194763609,free_text,webrtc_ns_high,16680.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_high,17880.0,endpoint,верх
1786194763609,free_text,webrtc_ns_high,19080.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_high,24120.0,endpoint,верх
1786194763609,free_text,webrtc_ns_high,26040.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_high,27240.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_high,28440.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_high,47400.0,endpoint,верх
1786194763609,free_text,webrtc_ns_high,49560.0,endpoint,вверх вверх
1786194763609,free_text,webrtc_ns_high,52200.0,endpoint,вниз вниз
1786194763609,free_text,webrtc_ns_high,53400.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_high,54600.0,endpoint,верх
1786194763609,free_text,webrtc_ns_high,55800.0,endpoint,верх
1786194763609,free_text,webrtc_ns_high,57000.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_high,59640.0,endpoint,печать
1786194763609,free_text,webrtc_ns_high,62280.0,endpoint,белый
1786194763609,free_text,webrtc_ns_high,63960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_high,67320.0,endpoint,же печать
1786194763609,free_text,webrtc_ns_high,71880.0,endpoint,печать
1786194763609,free_text,webrtc_ns_high,74520.0,endpoint,жёлтой
1786194763609,free_text,webrtc_ns_high,83160.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_high,90600.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_high,96120.0,endpoint,белый
1786194763609,free_text,webrtc_ns_high,98760.0,endpoint,назад
1786194763609,free_text,webrtc_ns_high,105960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_high,108600.0,endpoint,назад
1786194763609,free_text,webrtc_ns_high,112200.0,endpoint,доступность
1786194763609,free_text,webrtc_ns_high,114840.0,endpoint,список
1786194763609,free_text,webrtc_ns_high,151560.0,endpoint,назад
1786194763609,free_text,webrtc_ns_high,157080.0,endpoint,в список
1786194763609,free_text,webrtc_ns_high,160440.0,endpoint,безалкогольное
1786194763609,free_text,webrtc_ns_high,163320.0,endpoint,святой
1786194763609,free_text,webrtc_ns_high,169080.0,endpoint,источник
1786194763609,free_text,webrtc_ns_high,172680.0,endpoint,назад
1786194763609,free_text,webrtc_ns_high,175560.0,endpoint,напитки
1786194763609,free_text,webrtc_ns_high,179400.0,endpoint,назад
1786194763609,command_menu,webrtc_ns_very_high,11160.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,13080.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,15000.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,16680.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,17880.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,19080.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,24120.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,26040.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,27240.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,28440.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,47400.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,49560.0,endpoint,вверх вверх
1786194763609,command_menu,webrtc_ns_very_high,52200.0,endpoint,вниз вниз
1786194763609,command_menu,webrtc_ns_very_high,53400.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,54600.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,55800.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,57000.0,endpoint,вверх
1786194763609,command_menu,webrtc_ns_very_high,59160.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_very_high,66840.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_very_high,71400.0,endpoint,печать
1786194763609,command_menu,webrtc_ns_very_high,74040.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_very_high,82440.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,89880.0,endpoint,вниз
1786194763609,command_menu,webrtc_ns_very_high,94920.0,endpoint,[unk]
1786194763609,command_menu,webrtc_ns_very_high,111480.0,endpoint,доступность
1786194763609,command_menu,webrtc_ns_very_high,159480.0,endpoint,справка
1786194763609,command_menu,webrtc_ns_very_high,168600.0,endpoint,ценника
1786194763609,command_menu,webrtc_ns_very_high,175560.0,endpoint,настройки
1786194763609,free_text,webrtc_ns_very_high,11160.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_very_high,13560.0,endpoint,низ
1786194763609,free_text,webrtc_ns_very_high,15480.0,endpoint,танец
1786194763609,free_text,webrtc_ns_very_high,16680.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_very_high,17880.0,endpoint,верх
1786194763609,free_text,webrtc_ns_very_high,19080.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_very_high,24120.0,endpoint,верх
1786194763609,free_text,webrtc_ns_very_high,26040.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_very_high,27240.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_very_high,28440.0,endpoint,гнить
1786194763609,free_text,webrtc_ns_very_high,47400.0,endpoint,верх
1786194763609,free_text,webrtc_ns_very_high,49560.0,endpoint,вверх вверх
1786194763609,free_text,webrtc_ns_very_high,52200.0,endpoint,вниз вниз
1786194763609,free_text,webrtc_ns_very_high,53400.0,endpoint,вниз
1786194763609,free_text,webrtc_ns_very_high,54600.0,endpoint,верх
1786194763609,free_text,webrtc_ns_very_high,55800.0,endpoint,верх
1786194763609,free_text,webrtc_ns_very_high,57000.0,endpoint,вверх
1786194763609,free_text,webrtc_ns_very_high,59640.0,endpoint,печать
1786194763609,free_text,webrtc_ns_very_high,62280.0,endpoint,белый
1786194763609,free_text,webrtc_ns_very_high,63960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_very_high,67320.0,endpoint,же печать
1786194763609,free_text,webrtc_ns_very_high,71880.0,endpoint,печать
1786194763609,free_text,webrtc_ns_very_high,74520.0,endpoint,жёлтой
1786194763609,free_text,webrtc_ns_very_high,83160.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_very_high,90600.0,endpoint,жёлтый
1786194763609,free_text,webrtc_ns_very_high,96120.0,endpoint,белый
1786194763609,free_text,webrtc_ns_very_high,98760.0,endpoint,назад
1786194763609,free_text,webrtc_ns_very_high,105960.0,endpoint,назад
1786194763609,free_text,webrtc_ns_very_high,108600.0,endpoint,назад
1786194763609,free_text,webrtc_ns_very_high,112200.0,endpoint,доступность
1786194763609,free_text,webrtc_ns_very_high,114840.0,endpoint,список
1786194763609,free_text,webrtc_ns_very_high,151560.0,endpoint,назад
1786194763609,free_text,webrtc_ns_very_high,157080.0,endpoint,в список
1786194763609,free_text,webrtc_ns_very_high,160440.0,endpoint,безалкогольное
1786194763609,free_text,webrtc_ns_very_high,163320.0,endpoint,святой
1786194763609,free_text,webrtc_ns_very_high,169080.0,endpoint,источник
1786194763609,free_text,webrtc_ns_very_high,172680.0,endpoint,назад
1786194763609,free_text,webrtc_ns_very_high,175560.0,endpoint,напитки
1786194763609,free_text,webrtc_ns_very_high,179400.0,endpoint,назад
1786194978795,command_menu,baseline,18600.0,endpoint,вниз
1786194978795,command_menu,baseline,19800.0,endpoint,вниз
1786194978795,command_menu,baseline,21480.0,endpoint,вниз
1786194978795,command_menu,baseline,22680.0,endpoint,вверх
1786194978795,command_menu,baseline,23880.0,endpoint,вверх
1786194978795,command_menu,baseline,25560.0,endpoint,вверх
1786194978795,command_menu,baseline,27240.0,endpoint,вверх
1786194978795,command_menu,baseline,28680.0,endpoint,вниз
1786194978795,command_menu,baseline,30120.0,endpoint,печать
1786194978795,command_menu,baseline,86760.0,endpoint,доступность
1786194978795,command_menu,baseline,89880.0,endpoint,доступность
1786194978795,command_menu,baseline,92760.0,endpoint,доступность
1786194978795,command_menu,baseline,95640.0,endpoint,доступность
1786194978795,command_menu,baseline,99000.0,endpoint,доступность
1786194978795,command_menu,baseline,102120.0,endpoint,доступность
1786194978795,command_menu,baseline,106440.0,endpoint,доступность
1786194978795,command_menu,baseline,151800.0,endpoint,справка
1786194978795,command_menu,baseline,153960.0,endpoint,справка
1786194978795,command_menu,baseline,156840.0,endpoint,справка
1786194978795,command_menu,baseline,159000.0,endpoint,справка
1786194978795,command_menu,baseline,162840.0,endpoint,справка
1786194978795,command_menu,baseline,167400.0,endpoint,справка
1786194978795,command_menu,baseline,169560.0,endpoint,справка
1786194978795,free_text,baseline,18600.0,endpoint,вниз
1786194978795,free_text,baseline,19800.0,endpoint,вниз
1786194978795,free_text,baseline,21240.0,endpoint,вниз
1786194978795,free_text,baseline,22680.0,endpoint,верх
1786194978795,free_text,baseline,23880.0,endpoint,веры
1786194978795,free_text,baseline,25560.0,endpoint,сбер
1786194978795,free_text,baseline,27240.0,endpoint,верх
1786194978795,free_text,baseline,28680.0,endpoint,вниз
1786194978795,free_text,baseline,30600.0,endpoint,печать
1786194978795,free_text,baseline,34200.0,endpoint,жёлтый
1786194978795,free_text,baseline,36840.0,endpoint,жёлтые
1786194978795,free_text,baseline,39480.0,endpoint,жёлтые
1786194978795,free_text,baseline,41400.0,endpoint,жёлтый
1786194978795,free_text,baseline,43320.0,endpoint,жёлтые
1786194978795,free_text,baseline,46440.0,endpoint,жёлтый
1786194978795,free_text,baseline,50040.0,endpoint,жёлтый
1786194978795,free_text,baseline,53160.0,endpoint,жёлтый
1786194978795,free_text,baseline,60120.0,endpoint,жёлтый
1786194978795,free_text,baseline,62520.0,endpoint,жёлтый
1786194978795,free_text,baseline,65400.0,endpoint,белый
1786194978795,free_text,baseline,68760.0,endpoint,жёлтый
1786194978795,free_text,baseline,71880.0,endpoint,мобильный
1786194978795,free_text,baseline,75000.0,endpoint,назад
1786194978795,free_text,baseline,78360.0,endpoint,назад
1786194978795,free_text,baseline,83400.0,endpoint,назад
1786194978795,free_text,baseline,87240.0,endpoint,доступность
1786194978795,free_text,baseline,90360.0,endpoint,доступность
1786194978795,free_text,baseline,93240.0,endpoint,доступность
1786194978795,free_text,baseline,96120.0,endpoint,доступность
1786194978795,free_text,baseline,99480.0,endpoint,доступность
1786194978795,free_text,baseline,102600.0,endpoint,доступность
1786194978795,free_text,baseline,107160.0,endpoint,доступность
1786194978795,free_text,baseline,138840.0,endpoint,список
1786194978795,free_text,baseline,141960.0,endpoint,молочная
1786194978795,free_text,baseline,147720.0,endpoint,молочная
1786194978795,free_text,baseline,151080.0,endpoint,коробка
1786194978795,free_text,baseline,154440.0,endpoint,коробка
1786194978795,free_text,baseline,157320.0,endpoint,коробка
1786194978795,free_text,baseline,159720.0,endpoint,коробка
1786194978795,free_text,baseline,162840.0,endpoint,ну коровка
1786194978795,free_text,baseline,167400.0,endpoint,коровка
1786194978795,free_text,baseline,169560.0,endpoint,коровка
1786194978795,command_menu,webrtc_ns_low,18600.0,endpoint,вниз
1786194978795,command_menu,webrtc_ns_low,20040.0,endpoint,вниз
1786194978795,command_menu,webrtc_ns_low,21480.0,endpoint,вниз
1786194978795,command_menu,webrtc_ns_low,22680.0,endpoint,вверх
1786194978795,command_menu,webrtc_ns_low,23880.0,endpoint,вверх
1786194978795,command_menu,webrtc_ns_low,25560.0,endpoint,вверх
1786194978795,command_menu,webrtc_ns_low,27240.0,endpoint,вверх
1786194978795,command_menu,webrtc_ns_low,28680.0,endpoint,вниз
1786194978795,command_menu,webrtc_ns_low,30120.0,endpoint,печать
1786194978795,command_menu,webrtc_ns_low,86760.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,89880.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,92760.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,95640.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,99000.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,102120.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,106440.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_low,150600.0,endpoint,справка
1786194978795,command_menu,webrtc_ns_low,153960.0,endpoint,справка
1786194978795,command_menu,webrtc_ns_low,156840.0,endpoint,справка
1786194978795,command_menu,webrtc_ns_low,159000.0,endpoint,справка
1786194978795,command_menu,webrtc_ns_low,162840.0,endpoint,справка
1786194978795,command_menu,webrtc_ns_low,167400.0,endpoint,справка
1786194978795,command_menu,webrtc_ns_low,169560.0,endpoint,справка
1786194978795,free_text,webrtc_ns_low,18600.0,endpoint,вниз
1786194978795,free_text,webrtc_ns_low,19800.0,endpoint,вниз
1786194978795,free_text,webrtc_ns_low,21480.0,endpoint,вниз
1786194978795,free_text,webrtc_ns_low,22680.0,endpoint,верх
