recording,mode,variant,timestamp,event,text
1786194763609,command_menu,baseline,27360.0,partial,вниз вниз
1786194763609,command_menu,baseline,27440.0,partial,вниз вниз
1786194763609,command_menu,baseline,27520.0,partial,вниз вниз
1786194763609,command_menu,baseline,27600.0,partial,вниз вниз доступность
1786194763609,command_menu,baseline,27680.0,partial,вниз вниз доступность
1786194763609,command_menu,baseline,27760.0,partial,вниз вниз доступность
1786194763609,command_menu,baseline,27840.0,partial,вниз вниз доступность
1786194763609,command_menu,baseline,27920.0,partial,вниз вниз доступность
1786194763609,command_menu,baseline,28000.0,partial,вниз вниз доступность
1786194763609,command_menu,baseline,28080.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28160.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28240.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28320.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28400.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28480.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28560.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28640.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28720.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28800.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28880.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,28960.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,29040.0,endpoint,вниз вниз вниз
1786194763609,command_menu,baseline,47280.0,partial,вверх
1786194763609,command_menu,baseline,47360.0,partial,вверх
1786194763609,command_menu,baseline,47440.0,partial,вверх
1786194763609,command_menu,baseline,47520.0,partial,вверх
1786194763609,command_menu,baseline,47600.0,partial,вверх
1786194763609,command_menu,baseline,47680.0,partial,вверх
1786194763609,command_menu,baseline,47760.0,partial,доступность
1786194763609,command_menu,baseline,47840.0,partial,доступность
1786194763609,command_menu,baseline,47920.0,partial,доступность
1786194763609,command_menu,baseline,48000.0,partial,доступность
1786194763609,command_menu,baseline,48080.0,partial,доступность
1786194763609,command_menu,baseline,48160.0,partial,доступность
1786194763609,command_menu,baseline,48240.0,endpoint,вверх
1786194763609,command_menu,baseline,50640.0,partial,вниз
1786194763609,command_menu,baseline,50720.0,partial,вниз
1786194763609,command_menu,baseline,50800.0,partial,вниз
1786194763609,command_menu,baseline,50880.0,partial,вниз
1786194763609,command_menu,baseline,50960.0,partial,вниз
1786194763609,command_menu,baseline,51040.0,partial,вниз
1786194763609,command_menu,baseline,51120.0,partial,вниз
1786194763609,command_menu,baseline,51200.0,partial,вниз
1786194763609,command_menu,baseline,51280.0,partial,вниз
1786194763609,command_menu,baseline,51360.0,partial,вниз
1786194763609,command_menu,baseline,51440.0,partial,вниз
1786194763609,command_menu,baseline,51520.0,partial,вниз
1786194763609,command_menu,baseline,51600.0,partial,вниз вниз
1786194763609,command_menu,baseline,51680.0,partial,вниз вниз
1786194763609,command_menu,baseline,51760.0,partial,вниз вниз
1786194763609,command_menu,baseline,51840.0,partial,вниз вниз
1786194763609,command_menu,baseline,51920.0,partial,вниз вниз
1786194763609,command_menu,baseline,52000.0,partial,вниз вниз
1786194763609,command_menu,baseline,52080.0,partial,вниз вниз
1786194763609,command_menu,baseline,52160.0,partial,вниз вниз
1786194763609,command_menu,baseline,52240.0,partial,вниз вниз
1786194763609,command_menu,baseline,52320.0,partial,вниз вниз
1786194763609,command_menu,baseline,52400.0,partial,вниз вниз
1786194763609,command_menu,baseline,52480.0,partial,вниз вниз
1786194763609,command_menu,baseline,52560.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,52640.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,52720.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,52800.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,52880.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,52960.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53040.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53120.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53200.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53280.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53360.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53440.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53520.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53600.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53680.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53760.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53840.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,53920.0,partial,вниз вниз вниз
1786194763609,command_menu,baseline,54000.0,endpoint,вниз вниз вниз
1786194763609,command_menu,baseline,54960.0,partial,доступность
1786194763609,command_menu,baseline,55040.0,partial,доступность
1786194763609,command_menu,baseline,55120.0,partial,доступность
1786194763609,command_menu,baseline,55200.0,partial,доступность
1786194763609,command_menu,baseline,55280.0,partial,доступность
1786194763609,command_menu,baseline,55360.0,partial,доступность
1786194763609,command_menu,baseline,55440.0,partial,вверх
1786194763609,command_menu,baseline,55520.0,partial,вверх
1786194763609,command_menu,baseline,55600.0,partial,вверх
1786194763609,command_menu,baseline,55680.0,partial,вверх
1786194763609,command_menu,baseline,55760.0,partial,вверх
1786194763609,command_menu,baseline,55840.0,partial,вверх
1786194763609,command_menu,baseline,55920.0,partial,вверх
1786194763609,command_menu,baseline,56000.0,partial,вверх
1786194763609,command_menu,baseline,56080.0,partial,вверх
1786194763609,command_menu,baseline,56160.0,partial,вверх
1786194763609,command_menu,baseline,56240.0,partial,вверх
1786194763609,command_menu,baseline,56320.0,partial,вверх
1786194763609,command_menu,baseline,56400.0,endpoint,вверх
1786194763609,command_menu,baseline,58320.0,partial,печать
1786194763609,command_menu,baseline,58400.0,partial,печать
1786194763609,command_menu,baseline,58480.0,partial,печать
1786194763609,command_menu,baseline,58560.0,partial,печать
1786194763609,command_menu,baseline,58640.0,partial,печать
1786194763609,command_menu,baseline,58720.0,partial,печать
1786194763609,command_menu,baseline,58800.0,partial,печать
1786194763609,command_menu,baseline,58880.0,partial,печать
1786194763609,command_menu,baseline,58960.0,partial,печать
1786194763609,command_menu,baseline,59040.0,partial,печать
1786194763609,command_menu,baseline,59120.0,partial,печать
1786194763609,command_menu,baseline,59200.0,partial,печать
1786194763609,command_menu,baseline,59280.0,partial,печать
1786194763609,command_menu,baseline,59360.0,partial,печать
1786194763609,command_menu,baseline,59440.0,partial,печать
1786194763609,command_menu,baseline,59520.0,partial,печать
1786194763609,command_menu,baseline,59600.0,partial,печать
1786194763609,command_menu,baseline,59680.0,partial,печать
1786194763609,command_menu,baseline,59760.0,partial,печать
1786194763609,command_menu,baseline,59840.0,partial,печать
1786194763609,command_menu,baseline,59920.0,partial,печать
1786194763609,command_menu,baseline,60000.0,partial,печать
1786194763609,command_menu,baseline,60080.0,partial,печать
1786194763609,command_menu,baseline,60160.0,partial,печать
1786194763609,command_menu,baseline,60240.0,endpoint,печать
1786194763609,command_menu,baseline,60720.0,partial,печать
1786194763609,command_menu,baseline,60800.0,partial,печать
1786194763609,command_menu,baseline,60880.0,partial,печать
1786194763609,command_menu,baseline,60960.0,partial,печать
1786194763609,command_menu,baseline,61040.0,partial,печать
1786194763609,command_menu,baseline,61120.0,partial,печать
1786194763609,command_menu,baseline,66000.0,partial,печать
1786194763609,command_menu,baseline,66080.0,partial,печать
1786194763609,command_menu,baseline,66160.0,partial,печать
1786194763609,command_menu,baseline,66240.0,partial,печать
1786194763609,command_menu,baseline,66320.0,partial,печать
1786194763609,command_menu,baseline,66400.0,partial,печать
1786194763609,command_menu,baseline,66480.0,partial,печать
1786194763609,command_menu,baseline,66560.0,partial,печать
1786194763609,command_menu,baseline,66640.0,partial,печать
1786194763609,command_menu,baseline,66720.0,partial,печать
1786194763609,command_menu,baseline,66800.0,partial,печать
1786194763609,command_menu,baseline,66880.0,partial,печать
1786194763609,command_menu,baseline,66960.0,partial,печать
1786194763609,command_menu,baseline,67040.0,partial,печать
1786194763609,command_menu,baseline,67120.0,partial,печать
1786194763609,command_menu,baseline,67200.0,partial,печать
1786194763609,command_menu,baseline,67280.0,partial,печать
1786194763609,command_menu,baseline,67360.0,partial,печать
1786194763609,command_menu,baseline,67440.0,endpoint,печать
1786194763609,command_menu,baseline,70800.0,partial,печать
1786194763609,command_menu,baseline,70880.0,partial,печать
1786194763609,command_menu,baseline,70960.0,partial,печать
1786194763609,command_menu,baseline,71040.0,partial,печать
1786194763609,command_menu,baseline,71120.0,partial,печать
1786194763609,command_menu,baseline,71200.0,partial,печать
1786194763609,command_menu,baseline,71280.0,partial,печать
1786194763609,command_menu,baseline,71360.0,partial,печать
1786194763609,command_menu,baseline,71440.0,partial,печать
1786194763609,command_menu,baseline,71520.0,partial,печать
1786194763609,command_menu,baseline,71600.0,partial,печать
1786194763609,command_menu,baseline,71680.0,partial,печать
1786194763609,command_menu,baseline,71760.0,partial,печать
1786194763609,command_menu,baseline,71840.0,partial,печать
1786194763609,command_menu,baseline,71920.0,partial,печать
1786194763609,command_menu,baseline,72000.0,partial,печать
1786194763609,command_menu,baseline,72080.0,partial,печать
1786194763609,command_menu,baseline,72160.0,partial,печать
1786194763609,command_menu,baseline,72240.0,endpoint,печать
1786194763609,command_menu,baseline,73200.0,partial,доступность
1786194763609,command_menu,baseline,73280.0,partial,доступность
1786194763609,command_menu,baseline,73360.0,partial,доступность
1786194763609,command_menu,baseline,73440.0,partial,доступность
1786194763609,command_menu,baseline,73520.0,partial,доступность
1786194763609,command_menu,baseline,73600.0,partial,доступность
1786194763609,command_menu,baseline,81840.0,partial,доступность
1786194763609,command_menu,baseline,81920.0,partial,доступность
1786194763609,command_menu,baseline,82000.0,partial,доступность
1786194763609,command_menu,baseline,82080.0,partial,доступность
1786194763609,command_menu,baseline,82160.0,partial,доступность
1786194763609,command_menu,baseline,82240.0,partial,доступность
1786194763609,command_menu,baseline,89520.0,partial,печать
1786194763609,command_menu,baseline,89600.0,partial,печать
1786194763609,command_menu,baseline,89680.0,partial,печать
1786194763609,command_menu,baseline,89760.0,partial,печать
1786194763609,command_menu,baseline,89840.0,partial,печать
1786194763609,command_menu,baseline,89920.0,partial,печать
1786194763609,command_menu,baseline,94800.0,partial,доступность
1786194763609,command_menu,baseline,94880.0,partial,доступность
1786194763609,command_menu,baseline,94960.0,partial,доступность
1786194763609,command_menu,baseline,95040.0,partial,доступность
1786194763609,command_menu,baseline,95120.0,partial,доступность
1786194763609,command_menu,baseline,95200.0,partial,доступность
1786194763609,command_menu,baseline,111120.0,partial,доступность
1786194763609,command_menu,baseline,111200.0,partial,доступность
1786194763609,command_menu,baseline,111280.0,partial,доступность
1786194763609,command_menu,baseline,111360.0,partial,доступность
1786194763609,command_menu,baseline,111440.0,partial,доступность
1786194763609,command_menu,baseline,111520.0,partial,доступность
1786194763609,command_menu,baseline,112560.0,endpoint,доступность
1786194763609,command_menu,baseline,158640.0,partial,доступность
1786194763609,command_menu,baseline,158720.0,partial,доступность
1786194763609,command_menu,baseline,158800.0,partial,доступность
1786194763609,command_menu,baseline,158880.0,partial,доступность
1786194763609,command_menu,baseline,158960.0,partial,доступность
1786194763609,command_menu,baseline,159040.0,partial,доступность
1786194763609,free_text,baseline,11280.0,endpoint,вниз
1786194763609,free_text,baseline,16560.0,partial,вниз вверх
1786194763609,free_text,baseline,16640.0,partial,вниз вверх
1786194763609,free_text,baseline,16720.0,partial,вниз вверх
1786194763609,free_text,baseline,16800.0,partial,вниз вверх
1786194763609,free_text,baseline,16880.0,partial,вниз вверх
1786194763609,free_text,baseline,16960.0,partial,вниз вверх
1786194763609,free_text,baseline,17040.0,partial,вниз вверх вниз
1786194763609,free_text,baseline,17120.0,partial,вниз вверх вниз
1786194763609,free_text,baseline,17200.0,partial,вниз вверх вниз
1786194763609,free_text,baseline,17280.0,partial,вниз вверх вниз
1786194763609,free_text,baseline,17360.0,partial,вниз вверх вниз
1786194763609,free_text,baseline,17440.0,partial,вниз вверх вниз
1786194763609,free_text,baseline,17520.0,endpoint,вниз вверх
1786194763609,free_text,baseline,27120.0,partial,вниз вниз
1786194763609,free_text,baseline,27200.0,partial,вниз вниз
1786194763609,free_text,baseline,27280.0,partial,вниз вниз
1786194763609,free_text,baseline,27360.0,partial,вниз вниз
1786194763609,free_text,baseline,27440.0,partial,вниз вниз
1786194763609,free_text,baseline,27520.0,partial,вниз вниз
1786194763609,free_text,baseline,27600.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,27680.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,27760.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,27840.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,27920.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28000.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28080.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28160.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28240.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28320.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28400.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28480.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28560.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28640.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28720.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28800.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28880.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,28960.0,partial,вниз вниз вниз
1786194763609,free_text,baseline,29040.0,endpoint,вниз вниз вниз
1786194763609,free_text,baseline,51600.0,partial,для до боли внизу
1786194763609,free_text,baseline,51680.0,partial,для до боли внизу
1786194763609,free_text,baseline,51760.0,partial,для до боли внизу
1786194763609,free_text,baseline,51840.0,partial,для до боли внизу
1786194763609,free_text,baseline,51920.0,partial,для до боли внизу
1786194763609,free_text,baseline,52000.0,partial,для до боли внизу
1786194763609,free_text,baseline,52560.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,52640.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,52720.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,52800.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,52880.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,52960.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53040.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53120.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53200.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53280.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53360.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53440.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53520.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53600.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53680.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53760.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53840.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,53920.0,partial,для для вниз вниз вниз
1786194763609,free_text,baseline,54000.0,endpoint,для для вниз вниз вниз
1786194763609,free_text,baseline,58800.0,partial,печать
1786194763609,free_text,baseline,58880.0,partial,печать
1786194763609,free_text,baseline,58960.0,partial,печать
1786194763609,free_text,baseline,59040.0,partial,печать
1786194763609,free_text,baseline,59120.0,partial,печать
1786194763609,free_text,baseline,59200.0,partial,печать
1786194763609,free_text,baseline,59280.0,partial,печать
1786194763609,free_text,baseline,59360.0,partial,печать
1786194763609,free_text,baseline,59440.0,partial,печать
1786194763609,free_text,baseline,59520.0,partial,печать
1786194763609,free_text,baseline,59600.0,partial,печать
1786194763609,free_text,baseline,59680.0,partial,печать
1786194763609,free_text,baseline,59760.0,partial,печать
1786194763609,free_text,baseline,59840.0,partial,печать
1786194763609,free_text,baseline,59920.0,partial,печать
1786194763609,free_text,baseline,60000.0,partial,печать
1786194763609,free_text,baseline,60080.0,partial,печать
1786194763609,free_text,baseline,60160.0,partial,печать
1786194763609,free_text,baseline,60240.0,partial,печать
1786194763609,free_text,baseline,60320.0,partial,печать
1786194763609,free_text,baseline,60400.0,partial,печать
1786194763609,free_text,baseline,60480.0,partial,печать
1786194763609,free_text,baseline,60560.0,partial,печать
1786194763609,free_text,baseline,60640.0,partial,печать
1786194763609,free_text,baseline,60720.0,partial,печать
1786194763609,free_text,baseline,60800.0,partial,печать
1786194763609,free_text,baseline,60880.0,partial,печать
1786194763609,free_text,baseline,60960.0,partial,печать
1786194763609,free_text,baseline,61040.0,partial,печать
1786194763609,free_text,baseline,61120.0,partial,печать
1786194763609,free_text,baseline,61200.0,partial,печать белый
1786194763609,free_text,baseline,61280.0,partial,печать белый
1786194763609,free_text,baseline,61360.0,partial,печать белый
1786194763609,free_text,baseline,61440.0,partial,печать белый
1786194763609,free_text,baseline,61520.0,partial,печать белый
1786194763609,free_text,baseline,61600.0,partial,печать белый
1786194763609,free_text,baseline,61680.0,partial,печать белый
1786194763609,free_text,baseline,61760.0,partial,печать белый
1786194763609,free_text,baseline,61840.0,partial,печать белый
1786194763609,free_text,baseline,61920.0,partial,печать белый
1786194763609,free_text,baseline,62000.0,partial,печать белый
1786194763609,free_text,baseline,62080.0,partial,печать белый
1786194763609,free_text,baseline,62160.0,partial,печать белый
1786194763609,free_text,baseline,62240.0,partial,печать белый
1786194763609,free_text,baseline,62320.0,partial,печать белый
1786194763609,free_text,baseline,62400.0,partial,печать белый
1786194763609,free_text,baseline,62480.0,partial,печать белый
1786194763609,free_text,baseline,62560.0,partial,печать белый
1786194763609,free_text,baseline,62640.0,partial,печать белый
1786194763609,free_text,baseline,62720.0,partial,печать белый
1786194763609,free_text,baseline,62800.0,partial,печать белый
1786194763609,free_text,baseline,62880.0,partial,печать белый
1786194763609,free_text,baseline,62960.0,partial,печать белый
1786194763609,free_text,baseline,63040.0,partial,печать белый
1786194763609,free_text,baseline,63120.0,partial,печать белый
1786194763609,free_text,baseline,63200.0,partial,печать белый
1786194763609,free_text,baseline,63280.0,partial,печать белый
1786194763609,free_text,baseline,63360.0,partial,печать белый
1786194763609,free_text,baseline,63440.0,partial,печать белый
1786194763609,free_text,baseline,63520.0,partial,печать белый
1786194763609,free_text,baseline,63600.0,partial,печать белый воротничок
1786194763609,free_text,baseline,63680.0,partial,печать белый воротничок
1786194763609,free_text,baseline,63760.0,partial,печать белый воротничок
1786194763609,free_text,baseline,63840.0,partial,печать белый воротничок
1786194763609,free_text,baseline,63920.0,partial,печать белый воротничок
1786194763609,free_text,baseline,64000.0,partial,печать белый воротничок
1786194763609,free_text,baseline,64080.0,endpoint,печать белый вода
1786194763609,free_text,baseline,95280.0,partial,белый
1786194763609,free_text,baseline,95360.0,partial,белый
1786194763609,free_text,baseline,95440.0,partial,белый
1786194763609,free_text,baseline,95520.0,partial,белый
1786194763609,free_text,baseline,95600.0,partial,белый
1786194763609,free_text,baseline,95680.0,partial,белый
1786194763609,free_text,baseline,95760.0,partial,белый
1786194763609,free_text,baseline,95840.0,partial,белый
1786194763609,free_text,baseline,95920.0,partial,белый
1786194763609,free_text,baseline,96000.0,partial,белый
1786194763609,free_text,baseline,96080.0,partial,белый
1786194763609,free_text,baseline,96160.0,partial,белый
1786194763609,free_text,baseline,96240.0,partial,белый
1786194763609,free_text,baseline,96320.0,partial,белый
1786194763609,free_text,baseline,96400.0,partial,белый
1786194763609,free_text,baseline,96480.0,partial,белый
1786194763609,free_text,baseline,96560.0,partial,белый
1786194763609,free_text,baseline,96640.0,partial,белый
1786194763609,free_text,baseline,96720.0,partial,белый
1786194763609,free_text,baseline,96800.0,partial,белый
1786194763609,free_text,baseline,96880.0,partial,белый
1786194763609,free_text,baseline,96960.0,partial,белый
1786194763609,free_text,baseline,97040.0,partial,белый
1786194763609,free_text,baseline,97120.0,partial,белый
1786194763609,free_text,baseline,97200.0,endpoint,белый
1786194763609,free_text,baseline,156240.0,partial,список
1786194763609,free_text,baseline,156320.0,partial,список
1786194763609,free_text,baseline,156400.0,partial,список
1786194763609,free_text,baseline,156480.0,partial,список
1786194763609,free_text,baseline,156560.0,partial,список
1786194763609,free_text,baseline,156640.0,partial,список
1786194763609,free_text,baseline,156720.0,partial,список
1786194763609,free_text,baseline,156800.0,partial,список
1786194763609,free_text,baseline,156880.0,partial,список
1786194763609,free_text,baseline,156960.0,partial,список
1786194763609,free_text,baseline,157040.0,partial,список
1786194763609,free_text,baseline,157120.0,partial,список
1786194763609,free_text,baseline,157200.0,partial,список
1786194763609,free_text,baseline,157280.0,partial,список
1786194763609,free_text,baseline,157360.0,partial,список
