recording,mode,timestamp,baseline_text,low_text,moderate_text,high_text,very_high_text,classification
1786194763609,command_menu,26800.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,26880.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,26960.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27040.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27120.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27200.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27280.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27360.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27440.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27520.0,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27600.0,partial:вниз вниз доступность,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27680.0,partial:вниз вниз доступность,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27760.0,partial:вниз вниз доступность,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27840.0,partial:вниз вниз доступность,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,27920.0,partial:вниз вниз доступность,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,28000.0,partial:вниз вниз доступность,partial:вниз вниз,partial:вниз вниз,partial:,partial:,different_unclear
1786194763609,command_menu,28080.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28160.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28240.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28320.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28400.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28480.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28560.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28640.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28720.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28800.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28880.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,28960.0,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз,partial:вниз,different_unclear
1786194763609,command_menu,29040.0,endpoint:вниз вниз вниз,endpoint:вниз вниз вниз,endpoint:вниз вниз вниз,endpoint:вниз,endpoint:вниз,different_unclear
1786194763609,command_menu,46800.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,command_menu,46880.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,command_menu,46960.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,command_menu,47040.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,command_menu,47120.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,command_menu,47200.0,partial:,partial:доступность,partial:доступность,partial:доступность,partial:доступность,different_unclear
1786194763609,command_menu,47760.0,partial:доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,different_unclear
1786194763609,command_menu,47840.0,partial:доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,different_unclear
1786194763609,command_menu,47920.0,partial:доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,different_unclear
1786194763609,command_menu,48000.0,partial:доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,different_unclear
1786194763609,command_menu,48080.0,partial:доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,different_unclear
1786194763609,command_menu,48160.0,partial:доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,partial:вверх доступность,different_unclear
1786194763609,command_menu,48240.0,endpoint:вверх,endpoint:вверх,endpoint:вверх,partial:вверх вверх,endpoint:вверх,different_unclear
1786194763609,command_menu,48320.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48400.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48480.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48560.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48640.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48720.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48800.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48880.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,48960.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,49040.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,49120.0,partial:,partial:,partial:,partial:вверх вверх,partial:,different_unclear
1786194763609,command_menu,49200.0,partial:,partial:вверх,partial:вверх,endpoint:вверх вверх,partial:,different_unclear
1786194763609,command_menu,49280.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49360.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49440.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49520.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49600.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49680.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49760.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49840.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,49920.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,50000.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,50080.0,partial:,partial:вверх,partial:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,50160.0,partial:,endpoint:вверх,endpoint:вверх,partial:,partial:,different_unclear
1786194763609,command_menu,52080.0,partial:вниз вниз,endpoint:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52160.0,partial:вниз вниз,partial:,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52240.0,partial:вниз вниз,partial:,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52320.0,partial:вниз вниз,partial:,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52400.0,partial:вниз вниз,partial:,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52480.0,partial:вниз вниз,partial:,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52560.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52640.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52720.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52800.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52880.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,52960.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз,partial:вниз вниз,partial:вниз вниз,different_unclear
1786194763609,command_menu,53040.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53120.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53200.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53280.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53360.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53440.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53520.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53600.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53680.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53760.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53840.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,53920.0,partial:вниз вниз вниз,partial:вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,partial:вниз вниз вниз,different_unclear
1786194763609,command_menu,54000.0,endpoint:вниз вниз вниз,endpoint:вниз,endpoint:вниз вниз вниз,endpoint:вниз вниз вниз,endpoint:вниз вниз вниз,different_unclear
1786194763609,command_menu,56400.0,endpoint:вверх,partial:вверх,endpoint:вверх,endpoint:вверх,endpoint:вверх,different_unclear
1786194763609,command_menu,56480.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,56560.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,56640.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,56720.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,56800.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,56880.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,56960.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57040.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57120.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57200.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57280.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57360.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57440.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57520.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57600.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57680.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57760.0,partial:,partial:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,57840.0,partial:,endpoint:вверх,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,65520.0,partial:,partial:,partial:,partial:,partial:доступность,different_unclear
1786194763609,command_menu,65600.0,partial:,partial:,partial:,partial:,partial:доступность,different_unclear
1786194763609,command_menu,65680.0,partial:,partial:,partial:,partial:,partial:доступность,different_unclear
1786194763609,command_menu,65760.0,partial:,partial:,partial:,partial:,partial:доступность,different_unclear
1786194763609,command_menu,65840.0,partial:,partial:,partial:,partial:,partial:доступность,different_unclear
1786194763609,command_menu,65920.0,partial:,partial:,partial:,partial:,partial:доступность,different_unclear
1786194763609,command_menu,81840.0,partial:доступность,partial:доступность,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,81920.0,partial:доступность,partial:доступность,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,82000.0,partial:доступность,partial:доступность,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,82080.0,partial:доступность,partial:доступность,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,82160.0,partial:доступность,partial:доступность,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,82240.0,partial:доступность,partial:доступность,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,89520.0,partial:печать,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,89600.0,partial:печать,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,89680.0,partial:печать,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,89760.0,partial:печать,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,89840.0,partial:печать,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,89920.0,partial:печать,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,111120.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,111200.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,111280.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,111360.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,111440.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,111520.0,partial:доступность,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,112560.0,endpoint:доступность,endpoint:,endpoint:,endpoint:,endpoint:,different_unclear
1786194763609,command_menu,113520.0,partial:,partial:печать,partial:печать,partial:печать,partial:печать,different_unclear
1786194763609,command_menu,113600.0,partial:,partial:печать,partial:печать,partial:печать,partial:печать,different_unclear
1786194763609,command_menu,113680.0,partial:,partial:печать,partial:печать,partial:печать,partial:печать,different_unclear
1786194763609,command_menu,113760.0,partial:,partial:печать,partial:печать,partial:печать,partial:печать,different_unclear
1786194763609,command_menu,113840.0,partial:,partial:печать,partial:печать,partial:печать,partial:печать,different_unclear
1786194763609,command_menu,113920.0,partial:,partial:печать,partial:печать,partial:печать,partial:печать,different_unclear
1786194763609,command_menu,155760.0,partial:справка,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,155840.0,partial:справка,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,155920.0,partial:справка,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,156000.0,partial:справка,partial:,partial:,partial:,partial:,different_unclear
1786194763609,command_menu,156080.0,partial:справка,partial:,partial:,partial:,partial:,different_unclear
