recording,mode,variant,timestamp,event,text
1786194978795,free_text,webrtc_ns_high,138960.0,endpoint,список
1786194978795,free_text,webrtc_ns_high,149040.0,endpoint,было очень
1786194978795,free_text,webrtc_ns_high,158640.0,endpoint,трогать адвокат
1786194978795,free_text,webrtc_ns_high,163920.0,endpoint,было
1786194978795,free_text,webrtc_ns_high,174000.0,endpoint,рота
1786194978795,command_menu,webrtc_ns_very_high,20880.0,endpoint,вниз
1786194978795,command_menu,webrtc_ns_very_high,30960.0,endpoint,вверх вниз печать
1786194978795,command_menu,webrtc_ns_very_high,61680.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,87600.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,93360.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,96720.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,99600.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,102960.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,107280.0,endpoint,доступность
1786194978795,command_menu,webrtc_ns_very_high,168240.0,endpoint,справка
1786194978795,free_text,webrtc_ns_very_high,23280.0,endpoint,мисс
1786194978795,free_text,webrtc_ns_very_high,29040.0,endpoint,я вниз
1786194978795,free_text,webrtc_ns_very_high,35280.0,endpoint,долгой
1786194978795,free_text,webrtc_ns_very_high,47760.0,endpoint,долгий долгий долгий долгий бобби
1786194978795,free_text,webrtc_ns_very_high,54480.0,endpoint,болты пить
1786194978795,free_text,webrtc_ns_very_high,62640.0,endpoint,бобби толпы
1786194978795,free_text,webrtc_ns_very_high,66960.0,endpoint,бен
1786194978795,free_text,webrtc_ns_very_high,73200.0,endpoint,болты моделей
1786194978795,free_text,webrtc_ns_very_high,76560.0,endpoint,надо
1786194978795,free_text,webrtc_ns_very_high,79920.0,endpoint,надо
1786194978795,free_text,webrtc_ns_very_high,94800.0,endpoint,доступность
1786194978795,free_text,webrtc_ns_very_high,101520.0,endpoint,доступность
1786194978795,free_text,webrtc_ns_very_high,108720.0,endpoint,доступность
1786194978795,free_text,webrtc_ns_very_high,149040.0,endpoint,было очень
1786194978795,free_text,webrtc_ns_very_high,159120.0,endpoint,адвокат
1786194978795,free_text,webrtc_ns_very_high,163920.0,endpoint,было
1786194978795,free_text,webrtc_ns_very_high,174000.0,endpoint,рота
